Year,Week,Away Team,Home Team,Line,Over/Under,ATOR,ATDR,HTOR,HTDR,Score,Neutral
2017,8,LSU,MISS,6.5,59.5,1.02,0.87,1.02,1.04,40-24,
2017,8,TULSA,CONN,7,75.5,1.09,1.17,0.95,1.11,14-20,
2017,8,AKR,TOLEDO,-14.5,60.5,0.84,0.95,1.06,0.95,21-48,
2017,8,IOWA,NW,2.5,47,0.92,0.81,0.85,0.86,10-17,
2017,8,PUR,RUT,9.5,47.5,0.87,0.85,0.84,0.89,12-14,
2017,8,LOU,FSU,-7,59,1.05,0.93,0.78,0.86,31-28,
2017,8,IDA,MIZZ,-16,63,0.87,0.92,0.92,1.13,21-68,
2017,8,ISU,TTU,-6.5,67.5,1.02,0.85,1.15,0.90,31-13,
2017,8,TEMP,ARMY,-6,46,0.76,0.90,1.17,0.98,28-31,
2017,8,PITT,DUKE,-8,49.5,0.88,1.02,0.87,0.77,24-17,
2017,8,BC,UVA,-7,46,0.81,0.95,0.97,0.80,41-10,
2017,8,TROY,GSU,7,47,0.88,0.80,0.91,1.03,34-10,
2017,8,KENT,OHIO,-19,45.5,0.76,0.99,1.03,0.86,3-48,
2017,8,NIU,BGSU,13.5,54.5,0.85,0.68,0.75,1.02,48-17,
2017,8,WMU,EMU,3,50.5,1.06,0.91,0.85,0.85,20-17,
2017,8,BUFF,MIAOH,-3,45,1.02,1.00,0.88,0.90,14-24,
2017,8,CMU,BALL,3,48,0.78,0.90,0.83,0.95,56-9,
2017,8,CCU,APP,-23.5,54.5,0.91,1.12,0.96,0.79,29-37,
2017,8,GSOU,MASS,-7,55.5,0.81,0.99,0.90,1.04,20-55,
2017,8,ASU,UTAH,-9,56.5,0.96,1.03,0.93,0.72,30-10,
2017,8,ILL,MINN,-14,45.5,0.75,0.98,0.98,0.79,17-24,
2017,8,UK,MISS ST,-11,54.4,0.96,0.85,0.99,0.89,7-45,
2017,8,ORE,UCLA,-7,67.5,1.06,0.82,0.97,1.07,14-31,
2017,8,SMU,CIN,7.5,65.5,1.08,0.94,0.79,1.05,31-28,
2017,8,NT,FAU,-3.5,65.5,1.02,0.94,1.03,0.90,31-69,
2017,8,ULM,USA,-5,59,1.07,1.08,0.86,0.90,23-33,
2017,8,USU,UNLV,-3.5,60.5,0.80,0.88,1.04,1.00,52-28,
2017,8,UAB,CHAR,7.5,50.5,1.00,0.87,0.75,1.06,24-25,
2017,8,USM,LT,-2.5,55.5,0.93,0.75,0.91,0.93,34-27,
2017,8,RICE,UTSA,-20,53,0.70,1.12,1.04,0.77,20-7,
2017,8,BYU,ECU,6,58,0.67,1.00,0.81,1.27,17-33,
2017,8,WAKE,GT,-6.5,48,1.02,0.75,1.11,0.86,24-38,
2017,8,ARZ,CAL,3,62,1.16,0.88,0.76,0.84,45-44,
2017,8,WYO,BOISE,-14,45.5,0.84,0.80,0.91,0.81,14-24,
2017,8,FRESNO,SDSU,-7.5,47.5,1.04,0.80,1.00,0.86,27-3,
2017,9,STAN,ORG ST,23,59.5,1.14,0.90,0.82,1.13,15-14,
2017,9,EMU,NIU,-7,47,0.83,0.86,0.89,0.68,27-30,
2017,9,TOLEDO,BALL,26,60,1.09,0.94,0.81,0.99,58-17,
2017,9,USA,GSU,2,49,0.89,0.78,0.87,1.04,13-21,
2017,9,TULANE,MEM,-10.5,64,1.09,1.01,1.00,0.92,26-56,
2017,9,FSU,BC,3,47,0.80,0.90,0.86,0.90,3-35,
2017,9,TULSA,SMU,-10,77,1.06,1.16,1.07,0.94,34-38,
2017,9,PSU,OSU,-6,56.5,1.08,0.66,1.21,0.75,38-39,
2017,9,UGA,UF,15,43.5,1.13,0.74,0.92,0.86,42-7,1
2017,9,TCU,ISU,6.5,48.5,1.11,0.72,1.02,0.84,7-14,
2017,9,WISC,ILL,26,49,1.08,0.68,0.76,0.96,24-10,
2017,9,GT,CLEM,-14.5,49,1.12,0.88,1.06,0.78,10-24,
2017,9,MIAFL,UNC,20.5,54,1.05,0.74,0.81,0.99,24-19,
2017,9,NCSU,ND,-7,58,1.09,0.82,1.10,0.74,14-35,
2017,9,TTU,OKLA,-19,73.5,1.09,0.92,1.24,0.95,27-49,
2017,9,OKLA ST,WVU,7,73.5,1.12,0.80,1.14,0.96,50-39,
2017,9,UCLA,WASH,-17.5,59.5,0.98,1.04,1.09,0.70,23-44,
2017,9,DUKE,VT,-16.5,48.5,0.86,0.81,1.03,0.72,3-24,
2017,9,WSU,ARZ,3,64.5,0.89,0.72,1.18,0.89,37-58,
2017,9,MSU,NW,2,40.5,0.88,0.72,0.86,0.85,31-39,
2017,9,HOU,USF,-11,57,0.94,0.84,1.06,0.66,28-24,
2017,9,USC,ASU,3,59,0.95,0.85,0.96,0.96,48-17,
2017,9,BUFF,AKR,-2.5,49.5,0.97,1.01,0.84,0.94,20-21,
2017,9,RUT,MICH,-24,43.5,0.85,0.88,0.83,0.74,14-35,
2017,9,ARK,MISS,-3.5,63.5,0.90,1.02,0.98,1.08,38-37,
2017,9,TEX,BAY,10,53.5,0.91,0.89,0.82,1.10,38-7,
2017,9,LOU,WAKE,3,62,1.05,0.92,1.02,0.82,32-42,
2017,9,UVA,PITT,-3,50,0.91,0.87,0.90,0.99,14-31,
2017,9,CAL,COL,-3,51.5,0.79,0.88,0.93,0.92,28-44,
2017,9,FIU,MARSH,-17.5,45,0.87,0.99,0.94,0.75,41-30,
2017,9,KAN ST,KAN,25,55.5,1.02,0.90,0.76,1.13,30-20,
2017,9,AFA,CSU,-10.5,69,1.10,1.11,1.06,0.92,45-28,
2017,9,SJSU,BYU,-13.5,50,0.67,1.08,0.71,1.00,20-41,
2017,9,GSOU,TROY,-26,50.5,0.77,1.05,0.91,0.79,16-38,
2017,9,APP,MASS,4,65,0.99,0.82,0.96,0.98,27-30,
2017,9,LT,RICE,13,52,0.89,0.91,0.69,1.09,42-28,
2017,9,IND,MARY,4,52,0.83,0.89,0.95,0.96,39-42,
2017,9,VANDY,SC,-7.5,44.5,0.94,1.03,0.92,0.83,27-34,
2017,9,FAU,WKU,8,68,1.11,0.90,0.93,0.87,42-28,
2017,9,ULM,IDA,-2.5,61.5,1.07,1.08,0.86,0.99,23-31,
2017,9,UTAH,ORE,3.5,50,0.88,0.75,1.03,0.85,20-41,
2017,9,TEXST,CCU,-8,53,0.76,1.01,0.91,1.13,27-7,
2017,9,MIZZ,CONN,12.5,79,0.99,1.08,0.96,1.08,52-12,
2017,9,ODU,NT,-11,61,0.76,1.02,1.00,1.02,45-38,
2017,9,MINN,IOWA,-7.5,43,0.95,0.79,0.90,0.83,10-17,
2017,9,UAB,USM,-13.5,51.5,1.00,0.87,0.91,0.75,30-12,
2017,9,MISS ST,TEXAM,1.5,56.5,1.02,0.85,0.94,0.85,35-14,
2017,9,NM,WYO,2,46,0.96,0.95,0.83,0.83,3-42,
2017,9,TENN,UK,-5,46.5,0.79,1.01,0.91,0.90,26-29,
2017,9,NEB,PUR,-6.5,51,0.87,1.00,0.86,0.85,25-24,
2017,9,UTSA,UTEP,16.5,47.5,1.02,0.76,0.66,1.14,31-14,
2017,9,ARK ST,NMSU,6,70.5,1.02,0.84,0.90,0.94,37-21,
2017,9,UNLV,FRESNO,-21,57.5,1.01,1.03,1.06,0.79,26-16,
2017,9,BOISE,USU,8,51.5,0.93,0.80,0.85,0.89,41-14,
2017,9,SDSU,HAW,9.5,55.5,0.96,0.90,1.03,1.10,28-7,
2017,2,OKLA ST,USA,29,67.5,1.33,0.79,1.01,1.26,44-7,
2017,2,OHIO,PUR,-4.5,57,1.26,0.37,0.66,0.92,21-44,
2017,2,FRESNO,ALA,-44,53.5,1.34,0.46,0.99,0.56,10-41,
2017,2,OKLA,OSU,-7.5,64.5,1.49,0.72,1.20,0.71,31-16,
2017,2,AUB,CLEM,-5.5,53.5,0.99,0.58,1.35,0.80,6-14,
2017,2,PITT,PSU,-21.5,66.5,1.02,1.00,1.24,0.51,14-33,
2017,2,STAN,USC,-5,55,1.38,0.64,1.18,0.97,24-42,
2017,2,CIN,MICH,-34.5,49,1.08,0.79,0.79,0.41,14-36,
2017,2,FAU,WISC,-32,59,0.77,1.17,1.21,0.55,14-31,
2017,2,UGA,ND,-4,57,0.98,0.86,1.26,0.77,20-19,
2017,2,LOU,UNC,9.5,62,0.92,0.66,0.85,1.01,47-35,
2017,2,CHAR,KAN ST,-36.5,57.5,0.58,0.90,1.56,0.83,7-55,
2017,2,BOISE,WSU,-10.5,58,0.75,0.45,1.15,0.61,44-47,
2017,2,TCU,ARK,3,58.5,1.36,0.43,1.21,0.55,28-7,
2017,2,NW,DUKE,3,55,0.98,0.74,1.29,0.70,17-41,
2017,2,ECU,WVU,-24.5,66,0.61,1.24,0.93,1.08,20-56,
2017,2,BUFF,ARMY,-16.5,52.5,0.67,0.94,1.79,0.72,17-21,
2017,2,IOWA,ISU,3.5,48,0.74,0.59,1.07,0.78,44-41,
2017,2,WAKE,BC,0,46,1.23,0.78,0.78,0.81,34-10,
2017,2,TEXST,COL,-35.5,58,0.80,0.74,0.84,0.60,3-37,
2017,2,UAB,BALL,-14.5,54,1.01,0.59,0.88,0.85,31-51,
2017,2,TULANE,NAVY,-13.5,47,1.33,0.76,1.17,0.77,21-23,
2017,2,IND,UVA,3,57,0.71,1.20,0.99,0.89,34-17,
2017,2,MTSU,SYR,-10.5,77,0.66,1.14,1.08,0.65,30-23,
2017,2,ODU,MASS,4,60.5,0.90,0.74,0.94,1.17,17-7,
2017,2,WMU,MSU,-7,50,0.97,1.18,0.88,0.58,14-28,
2017,2,EMU,RUT,-6.5,50.5,0.90,0.58,0.86,1.03,16-13,
2017,2,SJSU,TEX,-26.5,62.5,0.84,0.92,0.84,1.40,0-56,
2017,2,CMU,KAN,-5.5,58,0.73,0.59,0.95,0.75,45-27,
2017,2,ULL,TULSA,-14,58,1.18,1.14,0.79,1.33,42-66,
2017,2,NEB,ORE,-13.5,69.5,1.11,0.88,1.46,0.76,35-42,
2017,2,HAW,UCLA,-24,62,1.08,0.84,0.93,0.98,23-56,
2017,2,MARSH,NCSU,-24.5,55,0.74,0.84,0.86,0.93,20-37,
2017,2,TOLEDO,NEV,9.5,70,1.04,0.79,0.74,0.98,37-24,
2017,2,UNLV,IDA,-6.5,70.5,1.07,1.02,1.00,0.69,44-16,
2017,2,NT,SMU,-13.5,64.5,1.34,0.69,1.23,0.68,32-54,
2017,2,SC,MIZZ,-2.5,73,0.93,0.86,1.47,1.03,31-13,
2017,2,MISS ST,LT,8.5,68.5,1.15,0.62,0.97,0.75,57-21,
2017,2,WKU,ILL,7,52.5,0.95,0.88,0.85,0.88,7-20,
2017,2,RICE,UTEP,-1.5,56,0.65,1.38,0.72,1.49,31-14,
2017,2,NMSU,NM,-7,71,0.96,1.04,1.13,0.67,30-28,
2017,2,MINN,ORG ST,-2,51.5,0.94,0.67,0.86,1.05,48-14,
2017,2,UTAH,BYU,2,46.5,1.05,0.69,0.84,0.92,19-13,
2017,2,SDSU,ASU,-3.5,55,1.14,0.78,1.04,0.96,30-20,
2017,10,BGSU,KENT,2,50.5,0.74,1.04,0.74,1.01,44-16,
2017,10,MIAOH,OHIO,-9.5,54.5,0.91,0.87,1.05,0.83,28-45,
2017,10,CMU,WMU,-6.5,50,0.83,0.87,1.05,0.89,35-28,
2017,10,BALL,EMU,-23.5,47,0.81,1.04,0.84,0.87,14-56,
2017,10,NIU,TOLEDO,-9,57,0.90,0.70,1.13,0.92,17-27,
2017,10,NAVY,TEMP,8,54.5,1.11,1.04,0.81,0.92,26-34,
2017,10,IDA,TROY,-18.5,51,0.89,0.98,0.94,0.80,21-24,
2017,10,MEM,TULSA,13,78.5,1.03,0.92,1.05,1.16,41-14,
2017,10,MARSH,FAU,-9.5,66,0.93,0.81,1.09,0.88,25-30,
2017,10,UCLA,UTAH,-5,44.5,0.96,1.05,0.87,0.80,17-48,
2017,10,SC,UGA,-24,44.5,0.95,0.85,1.15,0.73,10-24,
2017,10,LSU,ALA,-21,48.5,1.06,0.85,1.21,0.65,10-24,
2017,10,WAKE,ND,-14.5,55.5,1.05,0.83,1.09,0.73,37-48,
2017,10,CLEM,NCSU,8,51,1.05,0.77,1.05,0.85,38-31,
2017,10,OKLA,OKLA ST,-3,77,1.24,0.96,1.09,0.78,62-52,
2017,10,OSU,IOWA,18.5,52.5,1.19,0.77,0.89,0.81,24-55,
2017,10,PSU,MSU,9,48,1.06,0.72,0.89,0.76,24-27,
2017,10,TEX,TCU,-7,47,0.92,0.85,1.06,0.73,7-24,
2017,10,WISC,IND,12.5,48.5,1.07,0.66,0.85,0.92,45-17,
2017,10,VT,MIAFL,2.5,50,1.03,0.70,1.02,0.72,10-28,
2017,10,ORE,WASH,-17.5,53,1.04,0.84,1.10,0.71,3-38,
2017,10,AUB,TEXAM,14.5,52,1.06,0.77,0.90,0.87,42-27,
2017,10,ISU,WVU,-2.5,60,0.99,0.81,1.07,0.96,16-20,
2017,10,MASS,MISS ST,-28,58,0.94,0.95,1.02,0.81,23-34,
2017,10,ARZ,USC,-7,73,1.19,0.89,0.97,0.86,35-49,
2017,10,UCF,SMU,15,75,1.29,0.80,1.09,0.94,31-24,
2017,10,STAN,WSU,-2.5,54.5,1.09,0.89,0.89,0.77,21-24,
2017,10,UF,MIZZ,-3,61.5,0.88,0.91,1.04,1.02,16-45,
2017,10,KAN ST,TTU,9.5,68.5,1.00,0.88,1.09,0.97,42-35,
2017,10,WKU,VANDY,-9.5,51.5,0.91,0.89,0.95,1.04,17-31,
2017,10,BAY,KAN,7.5,62.5,0.79,1.09,0.76,1.10,38-9,
2017,10,ILL,PUR,-14,47,0.72,0.96,0.88,0.86,10-29,
2017,10,ECU,HOU,-24.5,64,0.83,1.22,0.94,0.85,27-52,
2017,10,SYR,FSU,-5,50.5,0.87,0.91,0.75,0.93,24-27,
2017,10,GT,UVA,10,49,1.07,0.90,0.90,0.88,36-40,
2017,10,APP,ULM,9.5,61.5,0.96,0.81,1.06,1.08,45-52,
2017,10,GSU,GSOU,4.5,51.5,0.88,0.98,0.79,1.08,21-17,
2017,10,RICE,UAB,-10.5,51.5,0.72,1.10,0.99,0.86,21-52,
2017,10,NMSU,TEXST,9.5,57,0.87,0.94,0.78,0.97,45-35,
2017,10,USF,CONN,23.5,64.5,1.04,0.69,0.91,1.11,37-20,
2017,10,MARY,RUT,2.5,50,0.97,0.96,0.85,0.91,24-31,
2017,10,CHAR,ODU,-7.5,50,0.76,1.05,0.75,1.03,0-6,
2017,10,NT,LT,-4,67,1.01,0.99,0.92,0.91,24-23,
2017,10,NW,NEB,-1,52.5,0.88,0.86,0.88,1.01,31-24,
2017,10,ARMY,AFA,-6.5,56.5,1.16,1.00,1.12,1.10,21-0,
2017,10,MISS,UK,-3.5,63.5,0.99,1.06,0.91,0.92,37-34,
2017,10,CCU,ARK,-24,59.5,0.88,1.10,0.91,1.03,38-39,
2017,10,CIN,TULANE,-6.5,54.5,0.80,1.04,1.05,1.05,17-16,
2017,10,ULL,USA,-5.5,52.5,0.92,1.09,0.86,0.93,19-14,
2017,10,ORG ST,CAL,-7,54.5,0.81,1.08,0.81,0.91,23-37,
2017,10,USU,NM,-4,55,0.85,0.92,0.88,0.97,24-10,
2017,10,HAW,UNLV,-7.5,59.5,1.00,1.10,1.00,1.02,23-31,
2017,10,NEV,BOISE,-22,58,0.91,1.05,0.96,0.80,14-41,
2017,10,CSU,WYO,3,53,1.05,0.96,0.87,0.77,13-16,
2017,10,UTSA,FIU,4.5,51,1.00,0.74,0.92,0.98,7-14,
2017,10,USM,TENN,-7,48.5,0.89,0.78,0.82,1.00,10-24,
2017,10,UTEP,MTSU,-20.5,50.5,0.66,1.11,0.79,0.96,3-30,
2017,10,MINN,MICH,-15.5,41,0.92,0.80,0.87,0.75,10-33,
2017,10,COL,ASU,-4,58.5,0.96,0.92,0.95,0.98,30-41,
2017,10,SDSU,SJSU,23.5,50.5,0.98,0.89,0.67,1.08,52-7,
2017,10,BYU,FRESNO,-14.5,50.5,0.76,0.96,1.04,0.80,13-20,
2017,11,AKR,MIAOH,-6.5,53,0.86,0.94,0.90,0.91,14-24,
2017,11,BGSU,BUFF,-8,60,0.79,0.99,0.97,1.01,28-38,
2017,11,KENT,WMU,-22.5,47,0.71,1.03,1.02,0.88,20-48,
2017,11,TOLEDO,OHIO,3.5,65,1.13,0.90,1.07,0.83,10-38,
2017,11,EMU,CMU,2,48.5,0.89,0.87,0.84,0.86,30-42,
2017,11,BALL,NIU,-32.5,52.5,0.81,1.08,0.89,0.75,17-63,
2017,11,GSOU,APP,-17.5,53.5,0.80,1.05,0.99,0.86,6-27,
2017,11,UNC,PITT,-9,52.5,0.78,0.97,0.91,0.96,34-31,
2017,11,WASH,STAN,6,49,1.10,0.71,1.05,0.89,22-30,
2017,11,TEMP,CIN,3,47.5,0.84,0.92,0.83,1.04,35-24,
2017,11,BYU,UNLV,-4,49.5,0.76,0.97,1.05,1.00,31-21,
2017,11,UGA,AUB,3.5,47,1.14,0.73,1.07,0.79,17-40,
2017,11,ALA,MISS ST,14.5,51,1.19,0.66,1.00,0.81,31-24,
2017,11,ND,MIAFL,3,57.5,1.11,0.77,1.01,0.71,8-41,
2017,11,FSU,CLEM,-16,46,0.78,0.92,1.05,0.79,14-31,
2017,11,TCU,OKLA,-7,62,1.05,0.72,1.25,0.97,20-38,
2017,11,IOWA,WISC,-12.5,46,0.93,0.81,1.07,0.66,14-38,
2017,11,USC,COL,13.5,64.5,1.00,0.85,0.95,0.94,38-24,
2017,11,MSU,OSU,-14,54.5,0.89,0.77,1.15,0.83,3-48,
2017,11,RUT,PSU,-30.5,52.5,0.86,0.92,1.03,0.74,6-35,
2017,11,OKLA ST,ISU,6.5,61,1.08,0.84,0.98,0.84,49-42,
2017,11,VT,GT,3,50,0.99,0.72,1.22,0.88,22-28,
2017,11,CONN,UCF,-40.5,64,0.92,1.10,1.24,0.81,24-49,
2017,11,WSU,UTAH,1,52,0.90,0.76,0.91,0.81,33-25,
2017,11,NCSU,BC,2.5,52.5,1.03,0.87,0.88,0.87,17-14,
2017,11,ARK,LSU,-17,56,0.94,1.03,1.02,0.86,10-33,
2017,11,PUR,NW,-6,48.5,0.90,0.85,0.89,0.85,13-23,
2017,11,DUKE,ARMY,3,48,0.83,0.83,1.17,0.98,16-21,
2017,11,TTU,BAY,7.5,71,1.08,0.98,0.84,1.04,38-24,1
2017,11,ULL,MISS,-19.5,67.5,0.94,1.05,1.01,1.07,22-50,
2017,11,UF,SC,-8.5,44.5,0.86,0.96,0.92,0.88,20-28,
2017,11,IND,ILL,9,49,0.83,0.94,0.72,0.97,24-14,
2017,11,NEB,MINN,-2.5,47.5,0.86,1.00,0.90,0.85,21-54,
2017,11,MTSU,CHAR,13.5,50.5,0.81,0.93,0.76,1.03,35-21,
2017,11,WAKE,SYR,0,66,1.05,0.88,0.87,0.92,64-43,
2017,11,UVA,LOU,-10.5,66,0.88,0.88,1.04,0.96,21-38,
2017,11,MICH,MARY,15.5,45.5,0.91,0.74,0.97,0.96,35-10,
2017,11,WVU,KAN ST,-2.5,62.5,1.07,0.95,1.00,0.90,28-23,
2017,11,SMU,NAVY,-4.5,68,1.06,0.94,1.09,1.05,40-43,
2017,11,FAU,LT,6.5,70.5,1.10,0.87,0.92,0.91,48-23,
2017,11,USM,RICE,10.5,49,0.86,0.80,0.75,1.13,43-34,
2017,11,GSU,TEXST,5.5,47,0.88,0.96,0.79,0.99,33-30,
2017,11,SJSU,NEV,-20.5,67,0.66,1.11,0.89,1.07,14-59,
2017,11,UK,VANDY,-3,53,0.95,0.94,0.97,1.00,44-21,
2017,11,TROY,CCU,17,52,0.94,0.83,0.91,1.11,42-17,
2017,11,ARK ST,USA,11.5,53.5,1.01,0.82,0.85,0.94,19-24,
2017,11,UTEP,NT,-23.5,54,0.66,1.09,1.00,0.98,10-45,
2017,11,KAN,TEX,-33.5,55,0.74,1.11,0.89,0.87,27-42,
2017,11,WKU,MARSH,-12.5,50.5,0.89,0.92,0.91,0.84,23-30,
2017,11,UAB,UTSA,-7,51,1.04,0.86,0.97,0.75,24-19,
2017,11,TULANE,ECU,5,63,1.04,1.05,0.83,1.25,31-24,
2017,11,NM,TEXAM,-19,51.5,0.86,0.96,0.90,0.91,14-55,
2017,11,ODU,FIU,-9.5,48,0.76,1.00,0.90,0.95,37-30,
2017,11,TENN,MIZZ,-11,61.5,0.84,0.95,1.07,1.00,17-50,
2017,11,ASU,UCLA,-3,67.5,0.97,0.97,0.96,1.07,37-44,
2017,11,ORG ST,ARZ,-23,71.5,0.83,1.09,1.14,0.93,28-49,
2017,11,WYO,AFA,-3,54,0.87,0.79,1.10,1.11,28-14,
2017,11,BOISE,CSU,5.5,57.5,1.00,0.80,1.04,0.95,59-52,
2017,11,FRESNO,HAW,9.5,53.5,1.04,0.80,0.99,1.09,31-21,
2017,12,CMU,KENT,18.5,47.5,0.86,0.84,0.70,1.02,42-23,
2017,12,OHIO,AKR,13.5,52.5,1.07,0.83,0.85,0.94,34-37,
2017,12,EMU,MIAOH,-3,49.5,0.86,0.89,0.91,0.90,27-24,
2017,12,WMU,NIU,-9.5,50,1.01,0.87,0.91,0.74,31-35,
2017,12,TOLEDO,BGSU,17,65.5,1.10,0.92,0.79,1.00,66-37,
2017,12,BUFF,BALL,20.5,56.5,0.98,1.00,0.80,1.09,40-24,
2017,12,TULSA,USF,-22,66.5,1.03,1.16,1.04,0.70,20-27,
2017,12,MTSU,WKU,3,59,0.84,0.93,0.88,0.91,38-41,
2017,12,UNLV,NM,0,56,0.99,1.02,0.85,1.00,38-35,
2017,12,UVA,MIAFL,-19.5,50.5,0.87,0.90,1.02,0.69,28-44,
2017,12,OKLA,KAN,36,70.5,1.25,0.97,0.73,1.10,41-3,
2017,12,MICH,WISC,-7.5,39,0.93,0.73,1.06,0.62,10-24,
2017,12,ULM,AUB,-36.5,68,1.08,1.10,1.08,0.78,14-42,
2017,12,UK,UGA,-21.5,51.5,0.97,0.92,1.11,0.77,13-42,
2017,12,NAVY,ND,-18,59,1.11,1.04,1.06,0.80,17-24,
2017,12,ILL,OSU,-40.5,53.5,0.71,0.96,1.16,0.79,14-52,
2017,12,NEB,PSU,-27,56,0.87,1.04,1.04,0.74,44-56,
2017,12,UCLA,USC,-16,71.5,0.96,1.06,1.01,0.85,23-28,
2017,12,TCU,TTU,7.5,,1.05,0.78,1.07,0.96,27-3,
2017,12,KAN ST,OKLA ST,-20,65,0.98,0.89,1.09,0.86,45-40,
2017,12,UCF,TEMP,14,56,1.24,0.82,0.85,0.93,45-19,
2017,12,MISS ST,ARK,11.5,59,1.00,0.85,0.92,1.06,28-21,
2017,12,MARY,MSU,-16,43,0.94,0.97,0.85,0.81,7-17,
2017,12,UTAH,WASH,-17,46.5,0.87,0.80,1.09,0.75,30-33,
2017,12,NCSU,WAKE,-2,63,1.00,0.86,1.08,0.89,24-30,
2017,12,LSU,TENN,16.5,45.5,1.05,0.85,0.80,0.98,30-10,
2017,12,SMU,MEM,-11.5,73.5,1.06,0.98,1.05,0.90,45-66,
2017,12,CAL,STAN,-16,55.5,0.84,0.92,1.05,0.90,14-17,
2017,12,MINN,NW,-7.5,40.5,0.94,0.86,0.89,0.84,0-39,
2017,12,AFA,BOISE,-17.5,56.5,1.06,1.10,1.01,0.84,19-44,
2017,12,CIN,ECU,3,64.5,0.84,1.03,0.83,1.22,20-48,
2017,12,TEX,WVU,-4,53.5,0.90,0.84,1.05,0.93,28-14,
2017,12,RUT,IND,-11,47,0.84,0.94,0.84,0.92,0-41,
2017,12,PITT,VT,-15.5,49,0.92,0.97,0.98,0.76,14-20,
2017,12,RICE,ODU,-9.5,53,0.79,1.15,0.80,1.00,21-24,
2017,12,FRESNO,WYO,2.5,39.5,1.03,0.80,0.88,0.79,13-7,
2017,12,ISU,BAY,10.5,54,0.99,0.88,0.83,1.04,23-13,
2017,12,ASU,ORG ST,7.5,59,0.98,0.98,0.84,1.12,40-24,
2017,12,CHAR,USM,-16.5,47,0.78,1.04,0.90,0.84,21-66,
2017,12,LT,UTEP,17,49,0.91,0.95,0.66,1.10,42-21,
2017,12,HAW,USU,-10.5,56,0.97,1.07,0.85,0.90,0-38,
2017,12,MASS,BYU,-4.5,51.5,0.94,0.92,0.80,0.97,16-10,
2017,12,TEXST,ARK ST,-26.5,58.5,0.81,0.99,0.95,0.81,12-30,
2017,12,USA,GSOU,6,44,0.84,0.90,0.80,1.06,0-52,
2017,12,SJSU,CSU,-33,66.5,0.65,1.11,1.05,0.97,14-42,
2017,12,SYR,LOU,-13,73.5,0.87,0.97,1.04,0.95,10-56,
2017,12,GT,DUKE,7.5,46.5,1.05,0.88,0.82,0.85,20-43,
2017,12,PUR,IOWA,-9,41,0.89,0.85,0.88,0.81,24-15,
2017,12,UAB,UF,-10.5,48,1.03,0.83,0.83,0.95,7-36,
2017,12,HOU,TULANE,9.5,52,0.98,0.85,1.04,1.01,17-20,
2017,12,CCU,IDA,-7.5,51,0.88,1.10,0.90,0.98,13-7,
2017,12,NMSU,ULL,4,65.5,0.90,0.92,0.95,1.08,34-47,
2017,12,ARMY,NT,-3.5,57.5,1.16,0.96,1.01,0.95,49-52,
2017,12,ARZ,ORE,-3,77,1.18,0.93,1.01,0.87,28-48,
2017,12,TEXAM,MISS,-3,68,0.94,0.89,1.04,1.07,31-24,
2017,12,CONN,BC,-21.5,50,0.92,1.11,0.87,0.85,39-16,
2017,12,MARSH,UTSA,0,45,0.91,0.84,0.93,0.77,7-9,
2017,12,FIU,FAU,-14.5,64.5,0.91,0.97,1.12,0.87,24-52,
2017,12,MIZZ,VANDY,9.5,66.5,1.08,0.95,0.95,1.02,45-17,
2017,12,NEV,SDSU,-15,56,0.93,1.02,1.03,0.87,23-42,
2017,13,BGSU,EMU,-13,59.5,0.81,1.04,0.87,0.90,31-34,
2017,13,KENT,AKR,-15.5,46.5,0.72,1.03,0.88,0.94,14-24,
2017,13,MIAOH,BALL,18,57,0.91,0.90,0.81,1.10,28-7,
2017,13,MISS,MISS ST,-16,62.5,1.02,1.06,1.00,0.85,31-28,
2017,13,MIAFL,PITT,13.5,51.5,1.02,0.71,0.91,0.96,14-24,
2017,13,BAY,TCU,-24.5,51,0.83,1.04,1.04,0.77,22-45,
2017,13,USF,UCF,-10,63,1.02,0.74,1.23,0.79,42-49,
2017,13,VT,UVA,7,50,0.97,0.76,0.88,0.91,10-0,
2017,13,WMU,TOLEDO,-13.5,62.5,1.01,0.88,1.14,0.93,10-37,
2017,13,NIU,CMU,3,53.5,0.92,0.76,0.88,0.84,24-31,
2017,13,NAVY,HOU,-4,55,1.09,0.93,0.98,0.86,14-24,
2017,13,OHIO,BUFF,4.5,61,1.05,0.85,1.00,0.99,24-31,
2017,13,MIZZ,ARK,9.5,70,1.08,0.92,0.92,1.05,48-45,
2017,13,NM,SDSU,-21,48,0.88,1.01,1.04,0.87,10-35,
2017,13,TEXST,TROY,-24.5,49.5,0.79,0.99,0.95,0.81,9-62,
2017,13,IOWA,NEB,4.5,52,0.86,0.82,0.90,1.07,56-14,
2017,13,WKU,FIU,2.5,55,0.89,0.92,0.91,1.01,17-41,
2017,13,TTU,TEX,-10,55,1.04,0.95,0.92,0.83,27-23,
2017,13,CAL,UCLA,-7,64,0.84,0.92,0.95,1.06,27-30,
2017,13,ALA,AUB,4.5,47,1.21,0.68,1.09,0.77,14-26,
2017,13,CLEM,SC,13.5,46.5,1.07,0.76,0.94,0.84,34-10,
2017,13,WVU,OKLA,-23,68.5,1.03,0.94,1.24,0.93,31-59,
2017,13,WISC,MINN,18,43.5,1.04,0.63,0.89,0.92,31-0,
2017,13,UGA,GT,11,51.5,1.13,0.78,1.05,0.92,38-7,
